Predominant Color,Secondary Color,Major Diameter (cm),Minor Diameter (cm),Aspect Ratio,Roundness,Elongation,Shape Type,Contrast,Correlation,Energy,Entropy,Edge Density,Hu Moment 1,Hu Moment 2,Hu Moment 3,Variety
Marron,Anaranjado,5.3751150629942925,3.195353106283083,0.5944715729495587,0.6417432984592356,0.3582567015407644,Oblongo,4.7462533921206385,0.9995133664993774,0.8309337800291621,2.4639056268161115,0.052254172313147114,0.7334865804416398,2.0673458384175096,5.091997532380263,V61
Marron,Anaranjado,4.595915949744587,3.637420517140595,0.7914462659707127,0.7207440890575195,0.2792559109424805,Eliptico,4.890914441833584,0.9995765209287358,0.7962648051310021,2.999429160125581,0.05930774969264459,0.772712529187677,2.6017648850027113,3.8580542419560433,V61
Marron,Anaranjado,4.650058023507024,3.6832449510678855,0.7920858046175564,0.7230027073968933,0.2769972926031067,Eliptico,3.2503502372427198,0.9997299925624212,0.7934643020293404,2.9439912306557163,0.026544007644649138,0.7725674488901859,2.5966462644985495,3.8628000677305523,V61
Marron,Anaranjado,4.621252973541392,3.3547965795552455,1.3775061658594048,0.7026730425534208,0.2973269574465792,Comprimido,8.774098288011084,0.9990327494018437,0.8213627245491985,2.7807123548050954,0.13389919518708143,0.7716895246189673,2.5637273375281584,4.077251220566457,V61
Marron,Anaranjado,5.549589883532452,3.2565419098568213,0.5868076701523666,0.6299987281431128,0.37000127185688725,Oblongo,4.636184387876921,0.9996106551624674,0.7798087306370226,3.071495237027448,0.026269077291708184,0.7318026932961328,2.054105425093832,5.12713854662121,V61
Marron,Anaranjado,5.457539488099063,3.2841960328916824,0.6017722895186257,0.6160662498509287,0.3839337501490713,Oblongo,4.916824338814673,0.9995709337658625,0.7934419071409857,2.9305947206620395,0.03055149741635916,0.7386760618447923,2.1174651005971223,4.513780394036884,V61
Marron,Anaranjado,5.080956909121479,3.0539233323082633,0.6010527912224118,0.6375847104409866,0.36241528955901336,Oblongo,3.2895397263724107,0.9996692618047077,0.8305846830723187,2.4604992364611844,0.02402145120551876,0.7389932686410619,2.1198110544982445,4.4960020677271375,V61
Marron,Anaranjado,5.31973593582338,4.003631092299945,1.3287278006344434,0.6841352883878795,0.3158647116121205,Comprimido,19.005753186416186,0.9984820065356149,0.770100792823858,3.531594926243879,0.15362659304345336,0.7692799495793139,2.5428454182778686,4.068160565090197,V61
Marron,Anaranjado,4.033884651026204,3.3704454635659657,0.8355334262491958,0.8665896479523725,0.13341035204762752,Eliptico,1.3567938347211062,0.9998563278192756,0.8358837258004186,2.3196413066196433,0.007585381638361307,0.7891020775314231,3.0355564232713,5.240608504860973,V62
Marron,Anaranjado,4.266654623479194,3.86759125189409,1.1031813719688373,0.8259897109155099,0.17401028908449012,Comprimido,2.048603853811059,0.999788363191219,0.8248126754143706,2.4894060948767804,0.01567061505336005,0.7952874213276624,3.625342251911137,5.762439348183889,V62
Marron,Anaranjado,4.356509288710922,4.2077615360180145,1.0353508038465682,0.8481002520033256,0.15189974799667438,Comprimido,2.040031297427221,0.9997930567284452,0.8093850013301888,2.645343170181611,0.009076553440290404,0.7968354936297635,4.291926382596139,4.712098240414336,V62
Marron,Anaranjado,4.405174114475275,4.267968497745942,1.0321477576045364,0.8824435961134343,0.11755640388656574,Comprimido,1.665157424884089,0.9998340895453183,0.8088012620143507,2.601164160394103,0.00849636855507378,0.7969046407756238,4.351226815033769,4.7042304337055505,V62
Marron,Anaranjado,3.769411027151105,3.6104599597411187,1.0440251572327044,0.8924867854587933,0.10751321454120666,Comprimido,2.390130390243408,0.9997761417870663,0.8048094701905761,2.727422838715289,0.011481187322786551,0.7969823360769697,3.8996450769374498,5.826605858539212,V62
Marron,Anaranjado,3.570361451641785,3.4035148631333456,0.9532689922944029,0.8923499501634214,0.10765004983657855,Esferico,3.2661416608506406,0.999662221108072,0.8341189985698363,2.4468134081088175,0.029875901951706935,0.7968138831267405,3.8330515594588004,5.716517214293087,V62
Marron,Anaranjado,3.887415785134119,3.665072858248331,0.9428044389447483,0.8917978912709443,0.10820210872905567,Esferico,1.4608107027765507,0.9998450884250395,0.8386781601684863,2.2773864926042244,0.007424195206789542,0.796715025340095,3.801504058696548,5.7304127842371635,V62
Marron,Anaranjado,3.756309506961356,3.357467490323542,0.8938207791720404,0.8889424298689718,0.11105757013102824,Eliptico,1.0399530407173148,0.9998684247593971,0.8488991345139744,2.098629345783352,0.004175701050927991,0.7953953752103519,3.5667314059858963,5.162674247431598,V62
Marron,Anaranjado,3.7835852674700337,3.400825737109995,0.8988368165901074,0.8899699527614241,0.1100300472385759,Eliptico,1.1289639836433047,0.9998515447451739,0.8456526954921687,2.1648935388673682,0.004483036211330632,0.7956346238124837,3.6079551854450944,5.1712777206879315,V62
Marron,Anaranjado,3.5453376510351533,3.1960638972140085,0.9014836418417961,0.8913000170896962,0.1086999829103038,Eliptico,1.7767645115343382,0.9997903510274965,0.8221178897703608,2.481112169743308,0.00731067110200783,0.7957676003361126,3.629063665196696,5.1780143250889985,V62
Marron,Anaranjado,3.642890241446374,3.479026994928794,1.0471003090106616,0.8551755543573335,0.1448244456426665,Comprimido,1.498389947454874,0.9997987288231921,0.8602595392899131,2.022362278656121,0.011845450185890859,0.7958861044824412,4.144255363619347,4.418026723704431,V62
Marron,Anaranjado,4.46549115970114,3.7197031800429867,0.8329885889398857,0.8548460699663726,0.14515393003362742,Eliptico,1.1269836687922605,0.9998704008371516,0.845107825786753,2.1807939156213836,0.004310759306372514,0.7885557804738674,3.0884807158743164,5.664101370145176,V62
